"ID"	"Maluku"	"Ambon"	"AMQ"	"Nusaniwe"	
"ID"	"Maluku"	"Ambon"	"AMQ"	"Sirimau"	
"ID"	"Maluku"	"Ambon"	"AMQ"	"Teluk Ambon Baguala"	
"ID"	"Maluku"	"Ambon"	"AMQ"	"Teluk Ambon"	
"ID"	"Maluku"	"Ambon"	"AMQ"	"Leitimur Selatan"	
"ID"	"Maluku"	"Other Kab. Maluku Tengah"	"AMQ"	"Masohi"	
"ID"	"Maluku"	"Other Kab. Maluku Tengah"	"AMQ"	"Banda"	
"ID"	"Maluku"	"Other Kab. Maluku Tengah"	"AMQ"	"Leihitu"	
"ID"	"Maluku"	"Other Kab. Maluku Tengah"	"AMQ"	"Pulau Haruku"	
"ID"	"Maluku"	"Other Kab. Maluku Tengah"	"AMQ"	"Sala Hutu"	
"ID"	"Maluku"	"Other Kab. Maluku Tengah"	"AMQ"	"Seram Utara"	
"ID"	"Maluku"	"Other Kab. Maluku Tengah"	"AMQ"	"Tehoru"	
"ID"	"Maluku"	"Other Kab. Maluku Tengah"	"AMQ"	"Teon Nila Serua"	
"ID"	"Maluku"	"Other Kab. Maluku Tengah"	"AMQ"	"Amahai"	
"ID"	"Maluku"	"Other Kab. Maluku Tengah"	"AMQ"	"Nusa Laut"	
"ID"	"Maluku"	"Other Kab. Maluku Tengah"	"AMQ"	"Saparua"	
"ID"	"Maluku"	"Other Kab. Maluku Tenggara"	"AMQ"	"Tual"	
"ID"	"Maluku"	"Other Kab. Maluku Tenggara"	"AMQ"	"Kei Besar"	
"ID"	"Maluku"	"Other Kab. Maluku Tenggara"	"AMQ"	"Kei Besar Selatan"	
"ID"	"Maluku"	"Other Kab. Maluku Tenggara"	"AMQ"	"Kei Besar Utara Timur"	
"ID"	"Maluku"	"Other Kab. Maluku Tenggara"	"AMQ"	"Kei Kecil"	
"ID"	"Maluku"	"Other Kab. Maluku Tenggara"	"AMQ"	"Pulau-Pulau Kur"	
"ID"	"Sulawesi Tengah"	"Other Kab. Buru"	"AMQ"	"Namlea"	
"ID"	"Sulawesi Tengah"	"Other Kab. Buru"	"AMQ"	"Air Buaya / Buru Utara Barat"	
"ID"	"Sulawesi Tengah"	"Other Kab. Buru"	"AMQ"	"Leksula / Buru Selatan"	
"ID"	"Sulawesi Tengah"	"Other Kab. Buru"	"AMQ"	"Waesama"	
"ID"	"Sulawesi Tengah"	"Other Kab. Buru"	"AMQ"	"Wayapo / Buru Utara Timur"	
"ID"	"Maluku"	"Other Kab. Kepulauan Aru"	"AMQ"	"Dobo"	
"ID"	"Maluku"	"Other Kab. Kepulauan Aru"	"AMQ"	"Pulau-Pulau Aru"	
"ID"	"Maluku"	"Other Kab. Kepulauan Aru"	"AMQ"	"Pulau-Pulau Aru Selatan"	
"ID"	"Maluku"	"Other Kab. Kepulauan Aru"	"AMQ"	"Pulau-Pulau Aru Tengah"	
"ID"	"Maluku"	"Other Kab. Seram Bagian Barat"	"AMQ"	"Piru"	
"ID"	"Maluku"	"Other Kab. Seram Bagian Barat"	"AMQ"	"Kairatu"	
"ID"	"Maluku"	"Other Kab. Seram Bagian Barat"	"AMQ"	"Seram Barat"	
"ID"	"Maluku"	"Other Kab. Seram Bagian Barat"	"AMQ"	"Taniwel"	
"ID"	"Maluku"	"Other Kab. Seram Bagian Barat"	"AMQ"	"Waisala"	
"ID"	"Maluku"	"Other Kab. Seram Bagian Timur"	"AMQ"	"Dataran Hunimoa"	
"ID"	"Maluku"	"Other Kab. Seram Bagian Timur"	"AMQ"	"Bula"	
"ID"	"Maluku"	"Other Kab. Seram Bagian Timur"	"AMQ"	"Pulau-Pulau Gorong"	
"ID"	"Maluku"	"Other Kab. Seram Bagian Timur"	"AMQ"	"Seram Timur"	
"ID"	"Maluku"	"Other Kab. Seram Bagian Timur"	"AMQ"	"Werinama"	
"ID"	"Maluku"	"Other Kab. Maluku Tenggara Barat"	"AMQ"	"Saumlaki"	
"ID"	"Maluku"	"Other Kab. Maluku Tenggara Barat"	"AMQ"	"Damer "	
"ID"	"Maluku"	"Other Kab. Maluku Tenggara Barat"	"AMQ"	"Kormomolin"	
"ID"	"Maluku"	"Other Kab. Maluku Tenggara Barat"	"AMQ"	"Luser"	
"ID"	"Maluku"	"Other Kab. Maluku Tenggara Barat"	"AMQ"	"Mola"	
"ID"	"Maluku"	"Other Kab. Maluku Tenggara Barat"	"AMQ"	"Nirunmas"	
"ID"	"Maluku"	"Other Kab. Maluku Tenggara Barat"	"AMQ"	"Pulau-Pulau Babar "	
"ID"	"Maluku"	"Other Kab. Maluku Tenggara Barat"	"AMQ"	"Pulau-Pulau Babar Timur"	
"ID"	"Maluku"	"Other Kab. Maluku Tenggara Barat"	"AMQ"	"Pulau-Pulau Letimoa Lakor "	
"ID"	"Maluku"	"Other Kab. Maluku Tenggara Barat"	"AMQ"	"Pulau-Pulau Terselatan"	
"ID"	"Maluku"	"Other Kab. Maluku Tenggara Barat"	"AMQ"	"Pulau-Pulau Wetar"	
"ID"	"Maluku"	"Other Kab. Maluku Tenggara Barat"	"AMQ"	"Selaru"	
"ID"	"Maluku"	"Other Kab. Maluku Tenggara Barat"	"AMQ"	"Tanimbar Selatan"	
"ID"	"Maluku"	"Other Kab. Maluku Tenggara Barat"	"AMQ"	"Tanimbar Utara"	
"ID"	"Maluku"	"Other Kab. Maluku Tenggara Barat"	"AMQ"	"Wer Makatian"	
"ID"	"Maluku"	"Other Kab. Maluku Tenggara Barat"	"AMQ"	"Wertamrian"	
"ID"	"Maluku"	"Other Kab. Maluku Tenggara Barat"	"AMQ"	"Wuarlabobar"	
"ID"	"Maluku"	"Other Kab. Maluku Tenggara Barat"	"AMQ"	"Yaru"	
"ID"	"Maluku"	"Other Kab. Maluku Tenggara Barat"	"AMQ"	"Serwaru"	
"ID"	"Kalimantan Selatan"	"Banjarmasin"	"BDJ"	"Banjarmasin"	
"ID"	"Kalimantan Selatan"	"Banjarmasin"	"BDJ"	"Banjarmasin Barat"	
"ID"	"Kalimantan Selatan"	"Banjarmasin"	"BDJ"	"Banjarmasin Selatan "	
"ID"	"Kalimantan Selatan"	"Banjarmasin"	"BDJ"	"Banjarmasin Tengah "	
"ID"	"Kalimantan Selatan"	"Banjarmasin"	"BDJ"	"Banjarmasin Timur"	
"ID"	"Kalimantan Selatan"	"Banjarmasin"	"BDJ"	"Banjarmasin Utara"	
"ID"	"Kalimantan Selatan"	"Other Kab. Hulu Sungai Tengah"	"BDJ"	"Barabai"	
"ID"	"Kalimantan Selatan"	"Other Kab. Hulu Sungai Tengah"	"BDJ"	"Batang Alai Selatan"	
"ID"	"Kalimantan Selatan"	"Other Kab. Hulu Sungai Tengah"	"BDJ"	"Batu Benawa"	
"ID"	"Kalimantan Selatan"	"Other Kab. Hulu Sungai Tengah"	"BDJ"	"Batang Alai Utara"	
